offer_id,price,old_price,currency,availability
НФ-00009401,2047.18,,UAH,true
НФ-00009402,779.38,,UAH,true
НФ-00009403,990.57,,UAH,true
НФ-00009404,198.11,,UAH,true
НФ-00009406,175.07,,UAH,true
НФ-00009407,313.99,,UAH,true
НФ-00009408,231.14,,UAH,true
НФ-00009410,792.46,,UAH,true
НФ-00009411,891.52,,UAH,true
НФ-00009393,2047.18,,UAH,true
НФ-00009412,5613.23,,UAH,true
НФ-00009413,8254.75,,UAH,true
НФ-00009415,746.35,,UAH,true
НФ-00009416,792.46,,UAH,true
НФ-00009418,601.2,,UAH,true
НФ-00009419,601.2,,UAH,true
НФ-00009421,772.52,,UAH,true
НФ-00009424,660.38,,UAH,true
НФ-00009428,772.52,,UAH,true
НФ-00009431,858.49,,UAH,true
НФ-00009432,858.49,,UAH,true
НФ-00009433,1201.77,,UAH,true
НФ-00009435,5745.31,,UAH,true
НФ-00009438,277.24,,UAH,true
НФ-00009439,277.24,,UAH,true
НФ-00009440,772.52,,UAH,true
НФ-00009441,772.52,,UAH,true
НФ-00009442,1201.77,,UAH,true
НФ-00009443,3698.13,,UAH,true
НФ-00009444,462.27,,UAH,true
НФ-00009447,3764.17,,UAH,true
НФ-00009450,3962.28,,UAH,true
НФ-00009452,343.28,,UAH,true
НФ-00009453,924.53,,UAH,true
НФ-00009455,990.57,,UAH,true
НФ-00009458,350.13,,UAH,true
НФ-00009459,1650.95,,UAH,true
НФ-00009460,990.57,,UAH,true
НФ-00009463,31.78,,UAH,true
НФ-00009464,66.04,,UAH,true
НФ-00009465,495.29,,UAH,true
НФ-00009466,396.23,,UAH,true
НФ-00009467,429.25,,UAH,true
НФ-00009470,2971.71,,UAH,true
НФ-00009479,224.28,,UAH,true
НФ-00009481,2113.22,,UAH,true
НФ-00009482,2047.18,,UAH,true
НФ-00009483,1221.71,,UAH,true
НФ-00009486,1584.91,,UAH,true
НФ-00009487,528.3,,UAH,true
НФ-00009489,858.49,,UAH,true
НФ-00009491,211.2,,UAH,true
НФ-00009485,528.3,,UAH,true
НФ-00009488,1518.87,,UAH,true
НФ-00009490,792.46,,UAH,true
НФ-00009492,1783.03,,UAH,true
НФ-00009493,3367.94,,UAH,true
НФ-00009494,3896.24,,UAH,true
НФ-00009495,2047.18,,UAH,true
НФ-00009497,4952.85,,UAH,true
НФ-00009498,825.48,,UAH,true
НФ-00009499,1849.06,,UAH,true
НФ-00009500,46.1,,UAH,true
НФ-00009501,26.17,,UAH,true
НФ-00009502,26.17,,UAH,true
НФ-00009503,42.99,,UAH,true
НФ-00009505,297.18,,UAH,true
НФ-00009506,178.18,,UAH,true
НФ-00009507,350.13,,UAH,true
НФ-00009508,244.22,,UAH,true
НФ-00009509,825.48,,UAH,true
НФ-00009510,1089.63,,UAH,true
НФ-00009511,380.03,,UAH,true
НФ-00009512,3764.17,,UAH,true
НФ-00009513,1915.1,,UAH,true
НФ-00009514,211.2,,UAH,true
НФ-00009515,1783.03,,UAH,true
НФ-00009517,49.84,,UAH,true
НФ-00009518,218.05,,UAH,true
НФ-00009519,257.31,,UAH,true
НФ-00009520,138.94,,UAH,true
НФ-00009521,475.36,,UAH,true
НФ-00009522,1056.61,,UAH,true
НФ-00009523,561.33,,UAH,true
НФ-00009524,726.42,,UAH,true
НФ-00009525,594.34,,UAH,true
НФ-00009526,726.42,,UAH,true
НФ-00009545,2311.33,,UAH,true
НФ-00009549,2443.41,,UAH,true
НФ-00009544,2641.52,,UAH,true
НФ-00009543,2060.27,,UAH,true
НФ-00009551,3599.08,,UAH,true
НФ-00009546,1439.76,,UAH,true
НФ-00009547,6207.57,,UAH,true
НФ-00009533,1188.68,,UAH,true
НФ-00009541,2179.25,,UAH,true
НФ-00009552,3500.01,,UAH,true
НФ-00009539,825.48,,UAH,true
НФ-00009504,627.37,,UAH,true
НФ-00009553,10235.89,,UAH,true
НФ-00009537,2971.71,,UAH,true
НФ-00009528,627.37,,UAH,true
НФ-00009530,165.1,,UAH,true
НФ-00009534,317.11,,UAH,true
НФ-00009531,330.19,,UAH,true
НФ-00009548,2403.53,,UAH,true
НФ-00009536,1333.85,,UAH,true
НФ-00009550,2773.6,,UAH,true
НФ-00009535,541.39,,UAH,true
НФ-00009527,660.38,,UAH,true
НФ-00009538,660.38,,UAH,true
НФ-00009529,449.19,,UAH,true
НФ-00009532,462.27,,UAH,true
НФ-00009554,79.13,,UAH,true
НФ-00009555,99.06,,UAH,true
НФ-00009556,132.08,,UAH,true
НФ-00009557,105.91,,UAH,true
НФ-00009558,138.94,,UAH,true
НФ-00009559,132.08,,UAH,true
НФ-00009560,290.32,,UAH,true
НФ-00009561,138.94,,UAH,true
НФ-00009562,264.15,,UAH,true
НФ-00009564,92.2,,UAH,true
НФ-00009565,924.53,,UAH,true
НФ-00009566,2839.63,,UAH,true
НФ-00009567,2773.6,,UAH,true
НФ-00009568,3500.01,,UAH,true
