offer_id,param_name,param_value
НФ-00008695,Режимы работы фонаря,Максимальный
НФ-00008695,Состояние,Новое
НФ-00008695,Страна производитель,Китай
НФ-00008695,Страна регистрации бренда,Китай
НФ-00008695,Тип диода,COB + LED
НФ-00008695,Тип заряда,USB
НФ-00008695,Тип фонаря,Ручной
НФ-00008695,Количество в упаковке,48
НФ-00008698,Количество в ящике,20
НФ-00008698,Состояние,Новое
НФ-00008698,Страна производитель,Китай
НФ-00008698,Страна регистрации бренда,Китай
НФ-00008698,Взрывозащищенный корпус,Нет
НФ-00008698,Количество в упаковке (шт.),1
НФ-00008698,Максимальная рабочая температура (град.),45
НФ-00008698,Материал корпуса,Пластик
НФ-00008698,Минимальная рабочая температура (град.),25
НФ-00008698,Мощность (Вт),60
НФ-00008698,Применение освещения,"Для освещения ландшафтов|Для освещения парковок|Для освещения улиц, парков"
НФ-00008698,Способ монтажа,На опору
НФ-00008698,Способ освещения,Локальное освещение
НФ-00008698,Стиль исполнения,Классический
НФ-00008698,Тип освещения,Прожектор
НФ-00008698,Тип освещения по мобильности,Переносное
НФ-00008698,Тип питания,Солнечная батарея
НФ-00008698,Цвет корпуса,Черный
НФ-00008698,Цвет свечения,Холодный белый
НФ-00008698,Лампочка в комплекте,Нет
НФ-00008699,Количество в ящике,16
НФ-00008699,Состояние,Новое
НФ-00008699,Страна производитель,Китай
НФ-00008699,Страна регистрации бренда,Китай
НФ-00008699,Взрывозащищенный корпус,Нет
НФ-00008699,Количество в упаковке (шт.),1
НФ-00008699,Максимальная рабочая температура (град.),45
НФ-00008699,Материал корпуса,Металл|Пластик
НФ-00008699,Минимальная рабочая температура (град.),25
НФ-00008699,Применение освещения,"Для освещения ландшафтов|Для освещения парковок|Для освещения улиц, парков"
НФ-00008699,Способ монтажа,Подвесной
НФ-00008699,Способ освещения,Локальное освещение
НФ-00008699,Стиль исполнения,Классический
НФ-00008699,Тип освещения,Фонарь
НФ-00008699,Тип освещения по мобильности,Переносное
НФ-00008699,Тип питания,Солнечная батарея
НФ-00008699,Цвет корпуса,Черный
НФ-00008699,Лампочка в комплекте,Нет
НФ-00008700,Количество в ящике,10
НФ-00008700,Состояние,Новое
НФ-00008700,Страна производитель,Китай
НФ-00008700,Страна регистрации бренда,Китай
НФ-00008700,Взрывозащищенный корпус,Нет
НФ-00008700,Количество в упаковке (шт.),1
НФ-00008700,Максимальная рабочая температура (град.),45
НФ-00008700,Материал корпуса,Пластик
НФ-00008700,Минимальная рабочая температура (град.),-20
НФ-00008700,Мощность (Вт),200
НФ-00008700,Применение освещения,"Для освещения ландшафтов|Для освещения парковок|Для освещения улиц, парков"
НФ-00008700,Способ монтажа,На опору
НФ-00008700,Способ освещения,Локальное освещение
НФ-00008700,Стиль исполнения,Классический
НФ-00008700,Тип освещения,Прожектор
НФ-00008700,Тип освещения по мобильности,Переносное
НФ-00008700,Цвет корпуса,Черный
НФ-00008700,Лампочка в комплекте,Нет
НФ-00008704,Количество в ящике,6
НФ-00008704,Состояние,Новое
НФ-00008704,Страна производитель,Китай
НФ-00008704,Страна регистрации бренда,Китай
НФ-00008704,Дополнительный аккумулятор,Нет
НФ-00008704,Емкость аккумулятора (А·ч),2000
НФ-00008704,Максимальный диаметр диска (мм),125
НФ-00008704,Напряжение аккумулятора (В),12
НФ-00008704,Основная рукоятка,Не удлиненная
НФ-00008704,Питание,Аккумулятор
НФ-00008704,Тип аккумулятора,Li-Ion
НФ-00008704,Тип паркетошлифовальной машины,Дисковый
НФ-00008704,Тип упаковки,Картонная коробка
НФ-00008704,Тип шлифмашины,полировальная
НФ-00008707,Количество в ящике,24
НФ-00008707,Состояние,Новое
НФ-00008707,Страна производитель,Китай
НФ-00008707,Страна регистрации бренда,Китай
НФ-00008709,Количество в ящике,40
НФ-00008709,Производитель,VGR
НФ-00008709,Состояние,Новое
НФ-00008709,Страна производитель,Китай
НФ-00008709,Страна регистрации бренда,Китай
НФ-00008709,Время заряда аккумулятора (час),2
НФ-00008709,Время работы от аккумулятора (мин),180
НФ-00008709,Гипоаллергенное покрытие,Да
НФ-00008709,Детская/тихая стрижка,Нет
НФ-00008709,Дорожный футляр,Нет
НФ-00008709,Индикатор заряда элементов питания,Да
НФ-00008709,Количество насадок,9
НФ-00008709,Материал лезвий,Нержавеющая сталь
НФ-00008709,Насадка для стрижки бороды и усов,Да
НФ-00008709,Прорезиненная рукоятка,Нет
НФ-00008709,Регулировка длины,Сменные насадки
НФ-00008709,Стационарное зарядное устройство,Нет
НФ-00008709,Тип питания,Аккумулятор
НФ-00008709,Тип прибора,Универсальная машинка для стрижки
НФ-00008709,Тип элементов питания,Li-Ion
НФ-00008709,Щеточка для чистки,Да
НФ-00008710,Количество в ящике,40
НФ-00008710,Состояние,Новое
НФ-00008710,Страна производитель,Китай
НФ-00008710,Страна регистрации бренда,Китай
НФ-00008714,Количество в ящике,50
НФ-00008714,Состояние,Новое
НФ-00008714,Страна производитель,Китай
НФ-00008714,Страна регистрации бренда,Китай
НФ-00008714,Количество источников света,1
НФ-00008714,Лампочки в комплекте,Нет
НФ-00008714,Материал каркаса,пластик
НФ-00008714,"Материал плафона, подвесок",Пластик
НФ-00008714,Напряжение сети,220~240 В
НФ-00008714,Стиль исполнения,Классический
НФ-00008714,Тип,Ночник-проектор
НФ-00008714,Тип крепления,На поверхность
НФ-00008714,Цвет,Черный
НФ-00008714,Мощность лампы (Вт),5
НФ-00008715,Количество в ящике,200
НФ-00008715,Производитель,Awei
НФ-00008715,Состояние,Новое
НФ-00008715,Страна производитель,Китай
НФ-00008715,Страна регистрации бренда,Китай
НФ-00008715,Быстрая зарядка,Нет
НФ-00008715,Вид,Адаптер
НФ-00008715,Выходная мощность (Вт),12
НФ-00008715,Выходное напряжение (output),5 В
НФ-00008715,Количество USB-портов,1
НФ-00008715,Мощность (Вт),12
НФ-00008715,Назначение,Универсальное
НФ-00008715,Напряжение питания,220 В
НФ-00008715,Номинальная сила тока (А),2.4
НФ-00008715,Сила выходного тока,2 - 2.9 А
НФ-00008715,Тип,Сетевой
НФ-00008715,Тип разъема,USB
НФ-00008715,Функция беспроводной зарядки,Нет
НФ-00008715,Цвет,Черный
НФ-00008716,Количество в ящике,120
НФ-00008716,Состояние,Новое
НФ-00008716,Страна производитель,Китай
НФ-00008716,Страна регистрации бренда,Китай
НФ-00008716,Количество динамиков,1
НФ-00008716,Количество кнопок,1
НФ-00008716,Материал корпуса звонка,Пластик
НФ-00008716,Питание дверного звонка,Батарейки
НФ-00008716,Световая индикация,Нет
НФ-00008716,Тип дверного звонка,Беспроводной
НФ-00008716,Цвет,Коричневый
НФ-00008716,Количество мелодий,32
НФ-00008716,Радиус действия (м),150
НФ-00008717,Количество в ящике,120
НФ-00008717,Состояние,Новое
НФ-00008717,Страна производитель,Китай
НФ-00008717,Страна регистрации бренда,Китай
НФ-00008717,Вид дверного звонка,Электронный
НФ-00008717,Количество динамиков,1
НФ-00008717,Количество кнопок,1
НФ-00008717,Материал корпуса звонка,Пластик
НФ-00008717,Питание дверного звонка,Сеть
НФ-00008717,Световая индикация,Нет
НФ-00008717,Тип дверного звонка,Проводной
НФ-00008717,Цвет,Коричневый
НФ-00008717,Количество мелодий,32
НФ-00008717,Радиус действия (м),150
НФ-00008719,Количество в ящике,48
НФ-00008719,Состояние,Новое
НФ-00008719,Страна производитель,Китай
НФ-00008719,Страна регистрации бренда,Китай
НФ-00008719,Вид наушников,Студийные
НФ-00008719,Материал амбушюра,Искусственная кожа (кожзаменитель)
НФ-00008719,Тип крепления,Оголовье
НФ-00008719,Тип назначения,Наушники
НФ-00008719,Тип подключения,Bluetooth
НФ-00008720,Количество в ящике,24
НФ-00008720,Состояние,Новое
НФ-00008720,Страна производитель,Китай
НФ-00008720,Страна регистрации бренда,Китай
НФ-00008722,Количество в ящике,500
НФ-00008722,Производитель,Awei
НФ-00008722,Состояние,Новое
НФ-00008722,Страна производитель,Китай
НФ-00008722,Страна регистрации бренда,Китай
НФ-00008722,Класс качества,Original
НФ-00008722,Тип,Кабель
НФ-00008722,Тип кабеля,Apple Lightning + microUSB + Type-C
НФ-00008722,Цвет,Черный
НФ-00008723,Количество в ящике,50
НФ-00008723,Состояние,Новое
НФ-00008723,Страна производитель,Китай
НФ-00008723,Страна регистрации бренда,Китай
НФ-00008730,Количество в ящике,24
НФ-00008730,Производитель,Domotec
НФ-00008730,Состояние,Новое
НФ-00008730,Страна производитель,Китай
НФ-00008730,Страна регистрации бренда,Китай
НФ-00008730,Венчики для взбивания,Да
НФ-00008730,Интегрированные кухонные весы,Нет
НФ-00008730,Количество скоростей,7
НФ-00008730,Материал корпуса,Пластик
НФ-00008730,Насадки для замеса теста,Да
НФ-00008730,Отсек для хранения насадок,Нет
НФ-00008730,Отсек для шнура,Нет
НФ-00008730,Питание,Сеть 220В
НФ-00008730,Потребляемая мощность (Вт),250
НФ-00008730,Тип миксера,Ручной
НФ-00008730,Функция автоотключения,Нет
НФ-00008730,Материал насадки-блендера,металл
НФ-00008730,Насадка для приготовления пюре,Нет
НФ-00008731,Количество в ящике,12
НФ-00008731,Производитель,Domotec
НФ-00008731,Состояние,Новое
НФ-00008731,Страна производитель,Китай
НФ-00008731,Страна регистрации бренда,Китай
НФ-00008731,Венчики для взбивания,Да
НФ-00008731,Интегрированные кухонные весы,Нет
НФ-00008731,Количество скоростей,7
НФ-00008731,Материал корпуса,Пластик
НФ-00008731,Насадки для замеса теста,Да
НФ-00008731,Отсек для хранения насадок,Нет
НФ-00008731,Отсек для шнура,Нет
НФ-00008731,Питание,Сеть 220В
НФ-00008731,Потребляемая мощность (Вт),250
НФ-00008731,Тип миксера,Ручной
НФ-00008731,Функция автоотключения,Нет
НФ-00008733,Количество в ящике,20
НФ-00008733,Производитель,Domotec
НФ-00008733,Состояние,Новое
НФ-00008733,Страна производитель,Китай
НФ-00008733,Страна регистрации бренда,Китай
НФ-00008733,Венчики для взбивания,Да
НФ-00008733,Интегрированные кухонные весы,Нет
НФ-00008733,Количество скоростей,5
НФ-00008733,Материал корпуса,Пластик
НФ-00008733,Насадки для замеса теста,Да
НФ-00008733,Отсек для хранения насадок,Нет
НФ-00008733,Отсек для шнура,Нет
НФ-00008733,Питание,Сеть 220В
НФ-00008733,Потребляемая мощность (Вт),650
НФ-00008733,Тип миксера,Ручной
НФ-00008733,Материал насадки-блендера,металл
НФ-00008733,Насадка для приготовления пюре,Нет
НФ-00008734,Количество в ящике,16
НФ-00008734,Производитель,Domotec
НФ-00008734,Состояние,Новое
НФ-00008734,Страна производитель,Китай
НФ-00008735,Количество в ящике,8
НФ-00008735,Производитель,Domotec
НФ-00008735,Состояние,Новое
НФ-00008735,Страна производитель,Китай
НФ-00008735,Длина сетевого шнура (м),1
НФ-00008735,Защита от перегрузок,Да
НФ-00008735,Материал корпуса,Пластик|Нержавеющая сталь
НФ-00008735,Номинальная мощность (Вт),2000
НФ-00008735,Отсек для хранения насадок,Нет
НФ-00008735,Отсек для шнура,Нет
НФ-00008735,Прорезиненные ножки,Да
НФ-00008735,Реверс,Да
НФ-00008735,Формовочная насадка для фарша,Да
НФ-00008736,Количество в ящике,12
НФ-00008736,Производитель,Domotec
НФ-00008736,Состояние,Новое
НФ-00008736,Страна производитель,Китай
НФ-00008736,Страна регистрации бренда,Китай
НФ-00008736,Венчики для взбивания,Да
НФ-00008736,Защитная крышка на чашу,Нет
НФ-00008736,Интегрированные кухонные весы,Нет
НФ-00008736,Количество насадок,4
НФ-00008736,Количество скоростей,7
НФ-00008736,Материал корпуса,Пластик
НФ-00008736,Материал чаши,Металл
НФ-00008736,Насадки для замеса теста,Да
НФ-00008736,Объем чаши (л),2
НФ-00008736,Отсек для хранения насадок,Нет
НФ-00008736,Отсек для шнура,Нет
НФ-00008736,Питание,Сеть 220В
НФ-00008736,Потребляемая мощность (Вт),250
НФ-00008736,Тип миксера,Стационарный
НФ-00008736,Универсальный измельчитель,Нет
НФ-00008736,Функция автоотключения,Нет
НФ-00008736,Насадка для приготовления пюре,Нет
НФ-00008739,Количество в ящике,100
НФ-00008739,Производитель,Tuya
НФ-00008739,Состояние,Новое
НФ-00008739,Страна производитель,Китай
НФ-00008739,Страна регистрации бренда,Китай
НФ-00008739,Защитная крышка,Нет
НФ-00008739,Защитные шторки,Да
НФ-00008739,Количество разъемов,1
НФ-00008739,Материал контакта,Сталь
НФ-00008739,Материал корпуса,Термопластик
НФ-00008739,Напряжение (В),220
НФ-00008739,Способ установки,Накладной
НФ-00008739,Срок службы (лет),20
НФ-00008739,Цвет корпуса,Белый
НФ-00008739,Частота тока (Гц),50
НФ-00008740,Количество в ящике,100
НФ-00008740,Состояние,Новое
НФ-00008740,Страна производитель,Китай
НФ-00008740,Страна регистрации бренда,Китай
НФ-00008743,Количество в ящике,4
НФ-00008743,Производитель,UKC
НФ-00008743,Состояние,Новое
НФ-00008743,Страна производитель,Китай
НФ-00008743,Страна регистрации бренда,Китай
НФ-00008743,Дистанционное управление,Нет
НФ-00008743,Материал кронштейна,Сталь
НФ-00008743,Назначение,Для ЖК-телевизоров/плазм
НФ-00008743,Способ установки,Настольный
НФ-00008743,Цвет,Черный
НФ-00008743,Покрытие,Нержавеющая сталь
НФ-00008750,Количество в ящике,100
НФ-00008750,Состояние,Новое
НФ-00008750,Страна производитель,Китай
НФ-00008750,Страна регистрации бренда,Китай
НФ-00008750,Возрастная группа,Для взрослых
НФ-00008750,Степень фиксации,Эластичная
НФ-00008750,Цвет,Черный
НФ-00008750,Материал,Полиэстер
НФ-00008751,Количество в ящике,80
НФ-00008751,Состояние,Новое
НФ-00008751,Страна производитель,Китай
НФ-00008751,Страна регистрации бренда,Китай
НФ-00008758,Количество в ящике,30
НФ-00008758,Состояние,Новое
НФ-00008758,Страна производитель,Китай
НФ-00008758,Страна регистрации бренда,Китай
НФ-00008758,Антивандальный корпус,Нет
НФ-00008758,Дальность ИК-подсветки (м),50
НФ-00008758,Изображение картинки,Цветная
НФ-00008758,Максимальная рабочая температура (град.),50
НФ-00008758,Минимальная рабочая температура (град.),15
НФ-00008758,Наличие ИК-подсветки,Да
НФ-00008758,Напряжение (В),12
НФ-00008758,Питание,Сеть 220В
НФ-00008758,Подогрев корпуса,Нет
НФ-00008758,Порт для SD-карты,Да
НФ-00008758,Приватные маски,Нет
НФ-00008758,Применение,Внутренняя/Уличная
НФ-00008758,Распознавание номеров,Нет
НФ-00008758,"Режим съемки ""День/ночь""",Да
НФ-00008758,Угол наклона (град.),90
НФ-00008758,Угол поворота (град.),360
НФ-00008758,Форм-фактор,Поворотный
НФ-00008758,"Переключение режимов ""День/ночь""",Програмное
НФ-00008760,Количество в ящике,50
НФ-00008760,Состояние,Новое
НФ-00008760,Страна производитель,Китай
НФ-00008760,Страна регистрации бренда,Китай
НФ-00008760,Сенсорный экран,Нет
НФ-00008760,Тип приставки,Портативная
НФ-00008760,Время работы (час),5
НФ-00008760,Диагональ экрана (дюйм),3.5
НФ-00008760,Поддерживаемые карты памяти,TF
НФ-00008761,Количество в ящике,40
НФ-00008761,Состояние,Новое
НФ-00008761,Страна производитель,Китай
НФ-00008761,Страна регистрации бренда,Китай
НФ-00008761,Интерфейсы,HDMI
НФ-00008761,Сенсорный экран,Нет
НФ-00008761,Тип приставки,Портативная
НФ-00008761,Цвет корпуса,Черный
НФ-00008761,Поддерживаемые беспроводные интерфейсы,Bluetooth
НФ-00008761,Жесткий диск,Нет
НФ-00008761,Поддерживаемые карты памяти,TF
НФ-00008762,Количество в ящике,50
НФ-00008762,Состояние,Новое
НФ-00008762,Страна производитель,Китай
НФ-00008762,Страна регистрации бренда,Китай
НФ-00008762,Интерфейсы,USB
НФ-00008762,Особенности,Поддержка HD
НФ-00008762,Питание,Li-Ion
НФ-00008762,Сенсорный экран,Нет
НФ-00008762,Тип приставки,Портативная
НФ-00008762,Диагональ экрана (дюйм),4.3
НФ-00008762,Поддерживаемые карты памяти,SD
НФ-00008754,Количество в ящике,2
НФ-00008754,Производитель,Domotec
НФ-00008754,Состояние,Новое
НФ-00008754,Страна производитель,Китай
НФ-00008754,Страна регистрации бренда,Китай
НФ-00008763,Количество в ящике,3
НФ-00008763,Состояние,Новое
НФ-00008763,Страна производитель,Китай
НФ-00008763,Страна регистрации бренда,Китай
НФ-00008763,Время нагрева до образования пара (мин),0.45
НФ-00008763,Время непрерывной работы без долива воды (мин),75
НФ-00008763,Защита от детей,Нет
НФ-00008763,Защита от перегрева,Да
НФ-00008763,Индикатор работы,Да
НФ-00008763,Материал парового утюжка,пластик
НФ-00008763,Объем котла (бака для воды) (л),1.5
НФ-00008763,Парковка,вертикальная
НФ-00008763,Потребляемая мощность (Вт),3600
НФ-00008763,Противокапельная система,Да
НФ-00008763,Регулировка силы пара,Да
НФ-00008763,Температура пара (град.),95
НФ-00008763,Тип управления,Механическое
НФ-00008763,Чехол для хранения и транспортировки,Нет
НФ-00008763,Щетка для удаления пыли и ворсинок,Да
НФ-00008769,Количество в ящике,20
НФ-00008769,Состояние,Новое
НФ-00008769,Страна производитель,Китай
НФ-00008769,Страна регистрации бренда,Китай
НФ-00008774,Количество в ящике,98
НФ-00008774,Производитель,LiitoKala
НФ-00008774,Состояние,Новое
НФ-00008774,Страна производитель,Китай
НФ-00008774,Страна регистрации бренда,Китай
НФ-00008774,Дополнительные функции,Защита от перегрева
НФ-00008774,Индикатор заряда элементов питания,Да
НФ-00008774,Максимальная рабочая температура (град.),50
НФ-00008774,Материал корпуса,Пластик
НФ-00008774,Минимальная рабочая температура (град.),25
НФ-00008774,Напряжение питающей сети,220 В
НФ-00008774,Ручка для переноса,Нет
НФ-00008774,Тип аккумулятора,Li-Ion
НФ-00008774,Тип индикатора,Дисплей
НФ-00008774,Цвет,Черный
НФ-00008774,Количество заряжаемых аккумуляторов (шт.),2
НФ-00008775,Количество в ящике,100
НФ-00008775,Производитель,LiitoKala
НФ-00008775,Состояние,Новое
НФ-00008775,Страна производитель,Китай
НФ-00008775,Страна регистрации бренда,Китай
НФ-00008775,Индикатор заряда элементов питания,Да
НФ-00008775,Максимальная рабочая температура (град.),50
НФ-00008775,Материал корпуса,Пластик
НФ-00008775,Минимальная рабочая температура (град.),25
НФ-00008775,Напряжение питающей сети,220 В
НФ-00008775,Ручка для переноса,Нет
НФ-00008775,Тип аккумулятора,Li-Ion
НФ-00008775,Количество заряжаемых аккумуляторов (шт.),4
НФ-00008776,Количество в ящике,100
НФ-00008776,Производитель,LiitoKala
НФ-00008776,Состояние,Новое
НФ-00008776,Страна производитель,Китай
НФ-00008776,Страна регистрации бренда,Китай
НФ-00008777,Количество в ящике,70
НФ-00008777,Производитель,LiitoKala
НФ-00008777,Состояние,Новое
НФ-00008777,Страна производитель,Китай
НФ-00008777,Страна регистрации бренда,Китай
НФ-00008777,Индикатор заряда элементов питания,Да
НФ-00008777,Максимальная рабочая температура (град.),50
НФ-00008777,Материал корпуса,Пластик
НФ-00008777,Минимальная рабочая температура (град.),25
НФ-00008777,Напряжение питающей сети,220 В
НФ-00008777,Ручка для переноса,Нет
НФ-00008777,Тип индикатора,Дисплей
НФ-00008777,Цвет,Черный
НФ-00008777,Количество заряжаемых аккумуляторов (шт.),4
НФ-00008778,Количество в ящике,40
НФ-00008778,Состояние,Новое
НФ-00008778,Страна производитель,Китай
НФ-00008778,Страна регистрации бренда,Китай
НФ-00008779,Количество в ящике,40
НФ-00008779,Состояние,Новое
НФ-00008779,Страна производитель,Китай
НФ-00008779,Страна регистрации бренда,Китай
НФ-00008779,Дополнительный источник питания,Солнечная батарея
НФ-00008779,Интерфейс,Беспроводной
НФ-00008779,Материал,ABS-пластик
НФ-00008779,Наличие ремешка,Да
НФ-00008779,Номинальная выходная мощность (Вт),8
НФ-00008779,Питание,Аккумулятор
НФ-00008779,Тип,Ручной
НФ-00008779,Тип установки,На открытом воздухе
НФ-00008779,Цвет,Черный
НФ-00008779,Наличие регулятора громкости,Да
НФ-00008780,Количество в ящике,40
НФ-00008780,Производитель,LiitoKala
НФ-00008780,Состояние,Новое
НФ-00008780,Страна производитель,Китай
НФ-00008780,Страна регистрации бренда,Китай
НФ-00008781,Количество в ящике,120
НФ-00008781,Состояние,Новое
НФ-00008781,Страна производитель,Китай
НФ-00008781,Страна регистрации бренда,Китай
НФ-00008781,Цвет,Черный
НФ-00008781,Особенности,Совместимость с лазерной мышью
НФ-00008783,Количество в ящике,100
НФ-00008783,Состояние,Новое
НФ-00008783,Страна производитель,Китай
НФ-00008783,Страна регистрации бренда,Китай
НФ-00008783,Взрывозащищенный корпус,Нет
НФ-00008783,Датчик движения,Да
НФ-00008783,Защитная решетка,Нет
НФ-00008783,Количество ламп (шт.),2
НФ-00008783,Максимальная рабочая температура (град.),45
НФ-00008783,Материал корпуса,Пластик
НФ-00008783,Минимальная рабочая температура (град.),25
НФ-00008783,Напряжение (В),0.2
НФ-00008783,Применение освещения,"Для освещения ландшафтов|Для освещения парковок|Для освещения улиц, парков"
НФ-00008783,Способ монтажа,Подвесной
НФ-00008783,Способ освещения,Локальное освещение
НФ-00008783,Срок службы (лет),10
НФ-00008783,Степень защиты IP,65
НФ-00008783,Стиль исполнения,Классический
НФ-00008783,Тип лампы,Светодиодная
НФ-00008783,Тип освещения,Фонарь
НФ-00008783,Тип освещения по мобильности,Переносное
НФ-00008783,Тип питания,Солнечная батарея
НФ-00008783,Тип светодиодов,SMD
НФ-00008783,Цвет корпуса,Черный
НФ-00008783,Цвет свечения,Теплый белый
НФ-00008783,Лампочка в комплекте,Нет
НФ-00008789,Количество в ящике,8
НФ-00008789,Состояние,Новое
НФ-00008789,Страна производитель,Китай
НФ-00008789,Страна регистрации бренда,Китай
НФ-00008789,Емкость бака распылителя (л),0.8
НФ-00008789,Потребляемая мощность (Вт),650
НФ-00008789,Регулировка подачи распыляемой смеси,Да
НФ-00008785,Количество в ящике,100
НФ-00008785,Состояние,Новое
НФ-00008785,Страна производитель,Китай
НФ-00008785,Страна регистрации бренда,Китай
НФ-00008785,Количество массажных головок (шт.),2
НФ-00008785,Количество режимов работы,4
НФ-00008785,Область применения массажера,Все тело
НФ-00008785,Тип питания,Аккумулятор
НФ-00008785,Функциональность массажера,Вибрационный массаж
НФ-00008786,Количество в ящике,30
НФ-00008786,Состояние,Новое
НФ-00008786,Страна производитель,Китай
НФ-00008786,Страна регистрации бренда,Китай
НФ-00008787,Количество в ящике,100
НФ-00008787,Состояние,Новое
НФ-00008787,Страна производитель,Китай
НФ-00008787,Страна регистрации бренда,Китай
НФ-00008787,Класс качества,Original
НФ-00008787,Тип,Адаптер
НФ-00008787,Цвет,Черный
НФ-00008791,Количество в ящике,12
НФ-00008791,Производитель,Domotec
НФ-00008791,Состояние,Новое
НФ-00008791,Страна производитель,Китай
НФ-00008791,Страна регистрации бренда,Китай
НФ-00008793,Количество в ящике,2
НФ-00008793,Производитель,Domotec
НФ-00008793,Состояние,Новое
НФ-00008793,Страна производитель,Китай
НФ-00008793,Страна регистрации бренда,Китай
НФ-00008793,Блендер,Да
НФ-00008793,Венчик для взбивания,Да
НФ-00008793,Количество скоростей,6
НФ-00008793,Материал корпуса,Нержавеющая сталь|Пластик
НФ-00008793,Материал кувшина блендера,стекло
НФ-00008793,Материал чаши,Нержавеющая сталь
НФ-00008793,Мясорубка,Да
НФ-00008793,Назначение,Бытовое
НФ-00008793,Насадка для замеса теста,Да
НФ-00008793,Номинальное напряжение,220 В
НФ-00008793,Объем чаши (л),10
НФ-00008793,Потребляемая мощность (Вт),1400
НФ-00008793,Соковыжималка для цитрусовых,Нет
НФ-00008793,Тип прибора,Кухонный комбайн
НФ-00008793,Тип управления,Электро-механическое
НФ-00008793,Толкатель,Да
НФ-00008793,Универсальный нож,Да
НФ-00008793,Цвет корпуса,Черный
НФ-00008793,Центробежная соковыжималка,Нет
НФ-00008794,Количество в ящике,2
НФ-00008794,Производитель,Domotec
НФ-00008794,Состояние,Новое
НФ-00008794,Страна производитель,Китай
НФ-00008794,Страна регистрации бренда,Китай
НФ-00008794,Венчики для взбивания,Да
НФ-00008794,Защитная крышка на чашу,Нет
НФ-00008794,Импульсный режим,Да
НФ-00008794,Количество насадок,4
НФ-00008794,Количество скоростей,6
НФ-00008794,Материал корпуса,Пластик
НФ-00008794,Материал чаши,Металл
НФ-00008794,Насадки для замеса теста,Да
НФ-00008794,Объем чаши (л),12
НФ-00008794,Отсек для хранения насадок,Нет
НФ-00008794,Отсек для шнура,Нет
НФ-00008794,Питание,Сеть 220В
НФ-00008794,Потребляемая мощность (Вт),1800
НФ-00008794,Тип миксера,Стационарный
НФ-00008798,Количество в ящике,40
НФ-00008798,Производитель,VGR
НФ-00008798,Состояние,Новое
НФ-00008798,Страна производитель,Китай
НФ-00008798,Страна регистрации бренда,Китай
НФ-00008798,Бритвенная насадка,Нет
НФ-00008798,Время заряда аккумулятора (час),2
НФ-00008798,Время работы от аккумулятора (мин),120
НФ-00008798,Гипоаллергенное покрытие,Да
НФ-00008798,Детская/тихая стрижка,Да
НФ-00008798,Количество насадок,3
НФ-00008798,Материал лезвий,Нержавеющая сталь
НФ-00008798,Насадка для стрижки бороды и усов,Нет
НФ-00008798,Насадка для филировки,Нет
НФ-00008798,Насадка-триммер для носа и ушей,Нет
НФ-00008798,Насадка-триммер для тела,Нет
НФ-00008798,Прорезиненная рукоятка,Нет
НФ-00008798,Регулировка длины,Сменные насадки
НФ-00008798,Стационарное зарядное устройство,Да
НФ-00008798,Тип питания,Аккумулятор
НФ-00008798,Тип прибора,Универсальная машинка для стрижки
НФ-00008798,Тип элементов питания,Li-Ion
НФ-00008798,Щеточка для чистки,Да
НФ-00008802,Количество в ящике,100
НФ-00008802,Состояние,Новое
НФ-00008802,Страна производитель,Китай
НФ-00008802,Страна регистрации бренда,Китай
НФ-00008802,Лампочки в комплекте,Нет
НФ-00008802,Материал каркаса,силикон
НФ-00008802,Пульт дистанционного управления,Нет
НФ-00008802,Тип,Ночник-проектор
НФ-00008802,Тип выключателя,Кнопка на каркасе/корпусе
НФ-00008802,Тип лампы,Светодиодная
НФ-00008802,Управление,Сенсорное
НФ-00008805,Количество в ящике,40
НФ-00008805,Состояние,Новое
НФ-00008805,Страна производитель,Китай
НФ-00008805,Страна регистрации бренда,Китай
НФ-00008805,Интерфейсы,jack 3.5 мм
НФ-00008805,Максимальная частота (Гц),20
НФ-00008805,Материал корпуса,Пластик
НФ-00008805,Минимальная частота (Гц),50
НФ-00008805,Особенности,FM-приемник
НФ-00008805,Суммарная мощность звука (Вт),90
НФ-00008805,Тип питания,USB-порт
НФ-00008808,Количество в ящике,40
НФ-00008808,Состояние,Новое
НФ-00008808,Страна производитель,Китай
НФ-00008808,Страна регистрации бренда,Китай
НФ-00008808,Количество источников света,1
НФ-00008808,Лампочки в комплекте,Нет
НФ-00008808,Материал каркаса,силикон
НФ-00008808,"Материал плафона, подвесок",Пластик
НФ-00008808,Пульт дистанционного управления,Нет
НФ-00008808,Тип,Ночник-проектор
НФ-00008808,Тип выключателя,Кнопка на каркасе/корпусе
НФ-00008808,Тип лампы,Светодиодная
НФ-00008808,Цвет,Белый
НФ-00008808,Управление,Сенсорное
НФ-00008809,Количество в ящике,22
НФ-00008809,Состояние,Новое
НФ-00008809,Страна производитель,Китай
НФ-00008809,Страна регистрации бренда,Китай
НФ-00008809,Тип,Автомобильные провода
НФ-00008809,Тип техники,Легковой автомобиль
НФ-00008810,Количество в ящике,10
НФ-00008810,Состояние,Новое
НФ-00008810,Страна производитель,Китай
НФ-00008810,Страна регистрации бренда,Китай
НФ-00008810,Питание,Аккумулятор
НФ-00008810,Рабочий диапазон (м),30
НФ-00008810,Емкость аккумулятора (А·ч),5
НФ-00008810,Напряжение аккумулятора (В),24
